campaign_id,platform,influencer_category,campaign_type,start_date,end_date,campaign_duration_days,estimated_reach,engagements,clicks,conversions,product_sales,engagement_rate,ctr,conversion_rate,action_yield,revenue_per_conversion,campaign_efficiency,interaction_score,action_score,IGS,archetype
CAMP193010,TikTok,Fashion,Seasonal Sale,2276-08-27 00:00:00,2276-09-02 00:00:00,6,989104,99354,25462,1186,2090,0.1004484867112052,0.0257424901729241,0.0465792160867174,0.0119371137548563,1.7622259696458684,0.0021130235041006,-0.1369330529916854,0.8154051704247611,0.9523382234164466,Behavior-Positive
CAMP211139,TikTok,Travel,Giveaway,2326-04-17 00:00:00,2326-05-08 00:00:00,21,307061,8351,4773,104,646,0.0271965505225346,0.015544142694774,0.0217892310915566,0.0124535983714525,6.211538461538462,0.0021038165055151,-0.1788517401842152,-0.0239587401862427,0.1548929999979724,Spike Artist
CAMP166541,YouTube,Gaming,Brand Awareness,2204-03-09 00:00:00,2204-04-01 00:00:00,23,673772,74792,2719,98,349,0.1110049096727082,0.0040354897502419,0.0360426627436557,0.0013103005669055,3.561224489795918,0.0005179793758125,-0.1308921015162797,-0.3310677471297564,-0.2001756456134767,Spike Artist
CAMP248515,Instagram,Travel,Event Promotion,2428-08-15 00:00:00,2428-09-01 00:00:00,17,790021,1830,8929,258,4216,0.0023163941211689,0.0113022312065122,0.0288946130585731,0.140983606557377,16.34108527131783,0.0053365670026492,-0.1930895002729563,0.4798355848218176,0.6729250850947739,Spike Artist
CAMP142619,Instagram,Fitness,Seasonal Sale,2138-09-09 00:00:00,2138-10-08 00:00:00,29,517040,62743,7672,155,3225,0.1213503790809221,0.0148383103821754,0.0202033368091762,0.0024703951038362,20.806451612903224,0.0062374284388055,-0.1249718689798204,-0.1242372436801784,0.000734625299642,Spike Artist
CAMP153395,Instagram,Beauty,Product Launch,2168-03-11 00:00:00,2168-04-08 00:00:00,28,133206,54936,2102,84,1881,0.4124138552317463,0.0157800699668183,0.0399619410085632,0.0015290519877675,22.392857142857142,0.0141209855411918,0.0415902650027044,0.2355766768482058,0.1939864118455013,Full-Funnel Creator
CAMP118443,YouTube,Food,Product Launch,2072-06-30 00:00:00,2072-07-04 00:00:00,4,182836,3171,2020,130,2339,0.0173434115819641,0.0110481524426261,0.0643564356435643,0.0409965310627562,17.99230769230769,0.0127928854273775,-0.1844902348180019,0.6078332790060185,0.7923235138240203,Spike Artist
CAMP141497,Instagram,Gaming,Product Launch,2135-08-14 00:00:00,2135-09-02 00:00:00,19,182099,51592,1502,42,3598,0.2833184147084827,0.0082482605615626,0.0279627163781624,0.0008140797022794,85.66666666666667,0.019758483022971,-0.0322850708701713,-0.2857901954309554,-0.2535051245607841,Spike Artist
CAMP175555,TikTok,Food,Seasonal Sale,2228-11-12 00:00:00,2228-12-05 00:00:00,23,528282,68546,20691,1773,707,0.1297526699755055,0.0391665814848887,0.0856894301870378,0.0258658419163773,0.3987591652566272,0.0013383003774499,-0.1201636274228532,2.091041399362826,2.211205026785679,Quiet Converter
CAMP237622,YouTube,Travel,Giveaway,2398-10-19 00:00:00,2398-11-06 00:00:00,18,970273,92580,776,45,1727,0.0954164446501139,0.0007997749087112,0.0579896907216494,0.0004860661049902,38.37777777777778,0.0017799114269901,-0.1398126573826908,-0.1132404790068479,0.0265721783758429,Spike Artist
CAMP223438,TikTok,Fashion,Brand Awareness,2359-12-19 00:00:00,2359-12-22 00:00:00,3,908207,26961,17691,593,3019,0.029685963662469,0.0194790394700767,0.0335198688598722,0.021994733133044,5.09106239460371,0.0033241320535957,-0.1774271644509935,0.37846822838207,0.5558953928330636,Spike Artist
CAMP209923,YouTube,Gaming,Event Promotion,2322-12-18 00:00:00,2323-01-03 00:00:00,16,232329,85821,1826,57,2574,0.3693942641684852,0.0078595440087117,0.0312157721796276,0.0006641731044849,45.1578947368421,0.0110791162532443,0.0169721473834421,-0.249745095899972,-0.2667172432834142,Spike Artist
CAMP246114,Twitter,Travel,Product Launch,2422-01-18 00:00:00,2422-01-21 00:00:00,3,900405,71201,6711,30,1428,0.0790766377352413,0.0074533126759624,0.0044702726866338,0.0004213423968764,47.6,0.0015859529878221,-0.1491631713825762,-0.7064195326518123,-0.5572563612692361,Spike Artist
CAMP152134,TikTok,Fashion,Event Promotion,2164-09-27 00:00:00,2164-10-10 00:00:00,13,510584,41408,13235,459,877,0.0810992902245272,0.0259212979646835,0.0346807706837929,0.0110848145285935,1.9106753812636168,0.0017176409758237,-0.1480057011311526,0.6243003432776683,0.7723060444088209,Spike Artist
CAMP103800,Instagram,Travel,Giveaway,2032-05-28 00:00:00,2032-06-21 00:00:00,24,885727,67017,2599,35,4766,0.0756632687046911,0.0029343127171238,0.0134667179684494,0.0005222555470999,136.17142857142858,0.0053808905001202,-0.1511164842383043,-0.7515026000204857,-0.6003861157821815,Spike Artist
CAMP120231,TikTok,Fashion,Product Launch,2077-05-23 00:00:00,2077-06-16 00:00:00,24,593779,98501,5654,436,1601,0.1658883187179068,0.0095220612382721,0.0771135479306685,0.0044263510015126,3.672018348623853,0.0026962893601828,-0.0994848708609737,0.589966478945627,0.6894513498066007,Full-Funnel Creator
CAMP158148,Instagram,Fashion,Event Promotion,2181-03-16 00:00:00,2181-03-17 00:00:00,1,282884,17327,3536,73,1825,0.0612512549313499,0.0124998232491056,0.0206447963800904,0.0042130778553702,25.0,0.0064514076441226,-0.1593638115938992,-0.2091413720251235,-0.0497775604312242,Spike Artist
CAMP115200,Instagram,Gaming,Brand Awareness,2063-08-14 00:00:00,2063-08-15 00:00:00,1,538859,26675,6697,125,1063,0.0495027456162001,0.0124281119921909,0.0186650739136927,0.0046860356138706,8.504,0.0019726867325218,-0.1660869388255376,-0.2425513666625319,-0.0764644278369943,Spike Artist
CAMP199845,Instagram,Beauty,Product Launch,2295-05-15 00:00:00,2295-06-03 00:00:00,19,664516,83349,14346,488,3826,0.1254281311510934,0.0215886449686689,0.0340164505785584,0.0058548992789355,7.840163934426229,0.0057575739335095,-0.1226383605106663,0.405293043932985,0.5279314044436514,Spike Artist
CAMP243070,TikTok,Fitness,Brand Awareness,2413-09-18 00:00:00,2413-10-11 00:00:00,23,951490,16414,7417,202,1074,0.0172508381590978,0.0077951423556737,0.0272347310233247,0.0123065675642744,5.316831683168317,0.0011287559511923,-0.1845432102962948,-0.2662351744870055,-0.0816919641907107,Ghost Amplifier
CAMP105519,YouTube,Travel,Seasonal Sale,2037-02-10 00:00:00,2037-02-25 00:00:00,15,526204,81569,710,61,95,0.1550140249789055,0.0013492865884713,0.0859154929577464,0.0007478331228775,1.5573770491803278,0.0001805383463447,-0.1057077250461629,0.3689759258764647,0.4746836509226276,Full-Funnel Creator
CAMP163595,TikTok,Travel,Giveaway,2196-02-13 00:00:00,2196-03-01 00:00:00,17,363642,40486,5562,129,3611,0.1113347743109981,0.0152952629234246,0.0231930960086299,0.0031862866175962,27.992248062015506,0.0099300960835107,-0.1307033352759889,-0.0525698947312922,0.0781334405446967,Spike Artist
CAMP181643,TikTok,Travel,Product Launch,2245-07-14 00:00:00,2245-08-08 00:00:00,25,378913,16089,11055,322,1993,0.0424609343041806,0.0291755627281196,0.0291270918136589,0.0200136739387158,6.18944099378882,0.0052597825886153,-0.1701166409879088,0.7117351622138117,0.8818518032017205,Behavior-Positive
CAMP218459,YouTube,Gaming,Seasonal Sale,2346-05-02 00:00:00,2346-05-03 00:00:00,1,784154,26224,12035,629,2382,0.0334424105469078,0.0153477505694034,0.0522642293311175,0.0239856619890176,3.7869634340222578,0.0030376686212147,-0.1752775240442393,0.5180293364232723,0.6933068604675117,Spike Artist
CAMP142902,Instagram,Fashion,Seasonal Sale,2139-06-19 00:00:00,2139-07-02 00:00:00,13,663922,10984,17759,842,3303,0.016544112109555,0.0267486240853594,0.0474125795371361,0.0766569555717407,3.922802850356295,0.0049749820008976,-0.1849476368513184,1.1582712192303388,1.3432188560816574,Behavior-Positive
CAMP113312,Instagram,Travel,Seasonal Sale,2058-06-13 00:00:00,2058-06-20 00:00:00,7,391041,7245,8381,70,3366,0.018527468986628,0.0214325352073056,0.0083522252714473,0.0096618357487922,48.08571428571429,0.008607793044719,-0.1838126536570581,-0.0050722383398684,0.1787404153171897,Spike Artist
CAMP184233,Instagram,Gaming,Giveaway,2252-08-16 00:00:00,2252-09-07 00:00:00,22,382576,79122,1350,28,3696,0.2068138095437246,0.0035287106352724,0.0207407407407407,0.0003538838755339,132.0,0.009660825561457,-0.0760651097271577,-0.607675255768208,-0.5316101460410503,Spike Artist
CAMP130458,Instagram,Travel,Brand Awareness,2105-05-24 00:00:00,2105-06-06 00:00:00,13,652185,46686,2942,109,332,0.0715839830722877,0.004510989979837,0.0370496261046906,0.0023347470333718,3.0458715596330275,0.0005090580126804,-0.1534508702940294,-0.289734136120546,-0.1362832658265166,Spike Artist
CAMP114299,YouTube,Gaming,Giveaway,2061-02-24 00:00:00,2061-03-23 00:00:00,27,82275,29535,1095,37,4101,0.35897903372835,0.0133090246125797,0.0337899543378995,0.0012527509734213,110.83783783783784,0.0498450319051959,0.0110119938424677,0.0277140109047128,0.0167020170622451,Spike Artist
CAMP130305,Instagram,Travel,Seasonal Sale,2104-12-22 00:00:00,2105-01-08 00:00:00,17,98777,97864,1950,44,2937,0.990756957591342,0.0197414377840995,0.0225641025641025,0.0004496035314313,66.75,0.0297336424471283,0.3725492110615067,0.1148562239349644,-0.2576929871265422,Spike Artist
CAMP179912,YouTube,Beauty,Giveaway,2240-10-17 00:00:00,2240-11-15 00:00:00,29,837497,14039,8845,896,4938,0.0167630451213556,0.010561231861129,0.1013001695873374,0.0638222095590854,5.511160714285714,0.0058961405234884,-0.1848223516381856,1.2933653465061,1.4781876981442856,Behavior-Positive
CAMP163298,TikTok,Gaming,Product Launch,2195-04-22 00:00:00,2195-05-14 00:00:00,22,859579,55987,17608,261,660,0.0651330476896248,0.0204844464557649,0.0148228078146297,0.0046617964884705,2.528735632183908,0.0007678177340302,-0.157142441554461,0.0383605340629277,0.1955029756173888,Spike Artist
CAMP102298,Instagram,Fitness,Giveaway,2028-04-17 00:00:00,2028-05-07 00:00:00,20,680433,28983,8656,293,2465,0.0425949358717169,0.0127213112826685,0.0338493530499075,0.0101093744608908,8.41296928327645,0.003622693196832,-0.1700399581029896,0.0427661887870371,0.2128061468900267,Spike Artist
CAMP145888,YouTube,Tech,Seasonal Sale,2147-08-22 00:00:00,2147-08-28 00:00:00,6,27625,87541,154,8,1369,3.1689049773755658,0.0055746606334841,0.0519480519480519,9.138575067682572e-05,171.125,0.0495565610859728,1.6190023459683267,-0.0101133515009819,-1.6291156974693086,Engagement Trap
CAMP207868,Instagram,Fitness,Event Promotion,2317-05-03 00:00:00,2317-05-11 00:00:00,8,517525,36240,7793,144,4286,0.0700256026278923,0.0150582097483213,0.0184781213909919,0.0039735099337748,29.76388888888889,0.0082817255205062,-0.1543426591773609,-0.1364697115977519,0.017872947579609,Spike Artist
CAMP141068,Twitter,Beauty,Giveaway,2134-06-11 00:00:00,2134-06-14 00:00:00,3,94074,4451,388,15,4547,0.0473138167825329,0.0041244126963879,0.0386597938144329,0.0033700292069197,303.1333333333333,0.048334290027,-0.1673395613204417,-0.2752762854984577,-0.1079367241780159,Ghost Amplifier
CAMP164715,TikTok,Beauty,Event Promotion,2199-03-09 00:00:00,2199-03-18 00:00:00,9,434974,40981,7097,339,1716,0.094214826633316,0.0163159177330139,0.0477666619698464,0.0082721261072204,5.061946902654867,0.0039450633830987,-0.1405002876678661,0.4161691128693768,0.556669400537243,Spike Artist
CAMP101697,TikTok,Fashion,Seasonal Sale,2026-08-25 00:00:00,2026-09-19 00:00:00,25,277486,35237,4711,209,911,0.1269865867106809,0.0169774330957237,0.0443642538739121,0.0059312654312228,4.358851674641149,0.0032830485141592,-0.1217465286423926,0.3783078106858252,0.500054339328218,Spike Artist
CAMP101608,YouTube,Gaming,Seasonal Sale,2026-05-28 00:00:00,2026-06-10 00:00:00,13,679604,12124,7607,346,2546,0.0178398008251864,0.0111932831472445,0.0454844222426712,0.0285384361596832,7.358381502890174,0.0037462993154837,-0.1842061742662264,0.2496889362357371,0.4338951105019636,Spike Artist
CAMP161511,TikTok,Fashion,Brand Awareness,2190-05-31 00:00:00,2190-06-06 00:00:00,6,258324,77170,5207,348,2020,0.2987333735928524,0.0201568572800049,0.0668331092759746,0.0045095244265906,5.804597701149425,0.0078196373546399,-0.0234638045230909,0.8759484690972578,0.8994122736203487,Full-Funnel Creator
CAMP202448,Twitter,Tech,Event Promotion,2302-07-01 00:00:00,2302-07-17 00:00:00,16,559152,49139,3074,30,4960,0.0878812916702435,0.0054976106675823,0.0097592713077423,0.0006105130344532,165.33333333333334,0.0088705754428134,-0.144124676110735,-0.7024185954281569,-0.5582939193174218,Spike Artist
CAMP231891,Instagram,Fitness,Giveaway,2383-02-09 00:00:00,2383-02-12 00:00:00,3,874223,28829,4286,150,646,0.0329767118915883,0.0049026392579467,0.0349976668222118,0.0052030941066287,4.306666666666667,0.0007389418946881,-0.1755440217953437,-0.2939491822594191,-0.1184051604640754,Ghost Amplifier
CAMP217870,YouTube,Gaming,Seasonal Sale,2344-09-20 00:00:00,2344-09-27 00:00:00,7,204993,90794,4419,151,3831,0.4429126848233842,0.0215568336479782,0.0341706268386512,0.0016631054915523,25.37086092715232,0.0186884430200055,0.0590433312820346,0.3879211176335615,0.3288777863515268,Full-Funnel Creator
CAMP113915,YouTube,Food,Seasonal Sale,2060-02-06 00:00:00,2060-02-07 00:00:00,1,250859,34520,1829,98,2974,0.1376071817235977,0.0072909483016355,0.0535811919081465,0.0028389339513325,30.346938775510203,0.0118552653084003,-0.1156688544769164,0.1020796039247694,0.2177484584016858,Spike Artist
CAMP242829,Instagram,Travel,Seasonal Sale,2413-01-20 00:00:00,2413-01-28 00:00:00,8,652233,47499,12015,354,684,0.0728252020366954,0.0184213310274089,0.0294631710362047,0.0074527884797574,1.9322033898305084,0.0010487049873281,-0.1527405782223983,0.2025157922816459,0.3552563705040442,Spike Artist
CAMP111554,TikTok,Fashion,Brand Awareness,2053-08-20 00:00:00,2053-08-21 00:00:00,1,913645,14832,13712,448,1549,0.0162338763961932,0.0150080173371495,0.0326721120186697,0.0302049622437971,3.4575892857142856,0.0016954068593381,-0.1851251703678506,0.2099921186587878,0.3951172890266384,Spike Artist
CAMP222468,Instagram,Fashion,Brand Awareness,2357-04-23 00:00:00,2357-05-04 00:00:00,11,398086,53302,5510,334,184,0.1338956908808649,0.0138412302869229,0.060617059891107,0.0062661813815616,0.5508982035928144,0.0004622116829026,-0.1177927686251203,0.5122044119190406,0.629997180544161,Spike Artist
CAMP148748,TikTok,Gaming,Seasonal Sale,2155-06-21 00:00:00,2155-07-03 00:00:00,12,482666,28092,13255,79,1945,0.0582017378477042,0.0274620545056001,0.0059600150886457,0.002812188523423,24.620253164556964,0.004029701698483,-0.1611089088482349,0.1828737809338176,0.3439826897820526,Spike Artist
CAMP122204,Instagram,Food,Seasonal Sale,2082-10-17 00:00:00,2082-11-06 00:00:00,20,548863,3115,5148,219,2256,0.0056753688989784,0.0093793897566423,0.0425407925407925,0.0703049759229534,10.3013698630137,0.0041103153245891,-0.1911673147264072,0.308737690342652,0.4999050050690593,Spike Artist
CAMP243543,YouTube,Food,Event Promotion,2415-01-04 00:00:00,2415-01-07 00:00:00,3,278199,3705,1176,85,4568,0.0133178048806789,0.0042271898892519,0.0722789115646258,0.0229419703103913,53.74117647058824,0.0164199008623323,-0.1867939029099509,0.3665652172805292,0.5533591201904802,Spike Artist
CAMP129848,Instagram,Food,Brand Awareness,2103-09-22 00:00:00,2103-09-26 00:00:00,4,602142,31517,3450,196,231,0.0523414742701887,0.0057295455224847,0.0568115942028985,0.0062188660088206,1.1785714285714286,0.0003836304393315,-0.1644624660175489,0.103295902167536,0.2677583681850849,Spike Artist
CAMP244728,Instagram,Food,Seasonal Sale,2418-04-03 00:00:00,2418-04-25 00:00:00,22,986559,45740,20312,426,3944,0.0463631673321109,0.0205887331624363,0.0209728239464356,0.0093135111499781,9.258215962441314,0.0039977335364636,-0.1678835739297377,0.1641625414822217,0.3320461154119595,Spike Artist
CAMP231277,YouTube,Travel,Seasonal Sale,2381-06-05 00:00:00,2381-06-30 00:00:00,25,430722,51250,6279,159,2393,0.118986260279252,0.0145778483569448,0.0253225035833731,0.0031024390243902,15.050314465408803,0.0055557877238682,-0.1263247445717766,-0.048679211052435,0.0776455335193416,Spike Artist
CAMP165479,TikTok,Travel,Event Promotion,2201-04-12 00:00:00,2201-05-03 00:00:00,21,272496,77209,6115,57,2121,0.2833399389348834,0.0224406963771945,0.0093213409648405,0.0007382559028092,37.21052631578947,0.0077836004932182,-0.0322727535532443,0.0143845704681223,0.0466573240213667,Spike Artist
CAMP174701,TikTok,Food,Product Launch,2226-07-12 00:00:00,2226-07-28 00:00:00,16,941250,69953,17868,431,4943,0.0743192563081009,0.0189832669322709,0.0241213342287888,0.0061612797163809,11.468677494199536,0.0052515272244355,-0.1518856002257703,0.1332642294328078,0.2851498296585781,Spike Artist
CAMP221479,Instagram,Fitness,Event Promotion,2354-08-08 00:00:00,2354-08-09 00:00:00,1,434556,46410,2011,65,4814,0.1067986634633971,0.0046277119634753,0.0323222277473893,0.0014005602240896,74.06153846153846,0.0110779738399653,-0.1332991412244007,-0.3663461813495765,-0.2330470401251758,Spike Artist
CAMP151404,YouTube,Tech,Product Launch,2162-09-28 00:00:00,2162-10-22 00:00:00,24,152876,89229,2656,186,934,0.5836691174546691,0.0173735576545697,0.0700301204819277,0.0020845240897017,5.021505376344086,0.0061095266752138,0.1395917123461214,0.7987717772928011,0.6591800649466797,Full-Funnel Creator
CAMP132505,TikTok,Fashion,Brand Awareness,2110-12-31 00:00:00,2111-01-09 00:00:00,9,882008,58588,1216,26,2708,0.0664257013541827,0.001378672302292,0.0213815789473684,0.000443776882638,104.15384615384616,0.0030702669363543,-0.1564027157883964,-0.6885763770771612,-0.5321736612887648,Spike Artist
CAMP143742,YouTube,Fashion,Brand Awareness,2141-10-06 00:00:00,2141-10-10 00:00:00,4,952699,90116,666,32,173,0.0945902115988365,0.0006990665467267,0.048048048048048,0.0003550978738514,5.40625,0.0001815893582338,-0.1402854722545792,-0.2810248709486767,-0.1407393986940974,Spike Artist
CAMP104444,Instagram,Fashion,Event Promotion,2034-03-03 00:00:00,2034-03-13 00:00:00,10,842259,70761,842,13,2472,0.0840133498128248,0.0009996924936391,0.015439429928741,0.000183717019262,190.15384615384616,0.0029349641856008,-0.1463381199217275,-0.8032767227548114,-0.6569386028330839,Spike Artist
CAMP108708,Instagram,Food,Seasonal Sale,2045-11-04 00:00:00,2045-11-12 00:00:00,8,525401,36168,14532,480,1712,0.0688388488031046,0.0276588738887059,0.0330305532617671,0.013271400132714,3.566666666666667,0.003258463535471,-0.1550217833745382,0.6811195605075766,0.8361413438821148,Behavior-Positive
CAMP245514,YouTube,Fitness,Brand Awareness,2420-05-28 00:00:00,2420-06-03 00:00:00,6,706737,56042,2404,25,4019,0.0792968247028243,0.0034015482421325,0.0103993344425956,0.0004460940009278,160.76,0.0056866981635318,-0.1490371685886813,-0.7821526293255499,-0.6331154607368685,Spike Artist
CAMP226554,Instagram,Tech,Giveaway,2368-06-30 00:00:00,2368-07-07 00:00:00,7,522795,80497,2276,39,1832,0.1539743111544678,0.0043535228913818,0.0171353251318101,0.0004844901052213,46.97435897435897,0.003504241624346,-0.1063027050677707,-0.630959683570773,-0.5246569785030023,Spike Artist
CAMP229226,YouTube,Fitness,Seasonal Sale,2375-10-24 00:00:00,2375-10-28 00:00:00,4,653160,78499,7394,283,2401,0.1201834160083287,0.0113203502970175,0.038274276440357,0.0036051414667702,8.484098939929329,0.0036759752587421,-0.1256396678469969,0.0266893779580505,0.1523290458050475,Spike Artist
CAMP232312,TikTok,Tech,Product Launch,2384-04-05 00:00:00,2384-04-21 00:00:00,16,15343,85803,159,8,4979,5.592322231636577,0.0103630320015642,0.050314465408805,9.323683321095998e-05,622.375,0.3245128071433227,3.005811693323956,0.1675743911961383,-2.8382373021278173,Engagement Trap
CAMP210399,Twitter,Fitness,Seasonal Sale,2324-04-07 00:00:00,2324-04-15 00:00:00,8,716149,44933,7522,7,3976,0.062742529836668,0.0105034008285985,0.0009306035628822,0.000155787505842,568.0,0.005551917268613,-0.1585104240996344,-0.6353668467053358,-0.4768564226057014,Ghost Amplifier
CAMP161605,YouTube,Beauty,Event Promotion,2190-09-02 00:00:00,2190-09-08 00:00:00,6,355411,36135,3179,88,4837,0.1016710231253393,0.0089445740283784,0.0276816608996539,0.0024353120243531,54.96590909090909,0.0136095956512319,-0.1362334520774711,-0.2534947023875539,-0.1172612503100827,Spike Artist
CAMP174788,YouTube,Gaming,Seasonal Sale,2226-10-07 00:00:00,2226-10-17 00:00:00,10,905161,48301,10401,586,4918,0.0533617776285102,0.0114907734646101,0.0563407364676473,0.0121322539906006,8.392491467576791,0.0054332875587878,-0.163878593705849,0.3677204306220594,0.5315990243279085,Spike Artist
CAMP189480,Instagram,Gaming,Giveaway,2266-12-28 00:00:00,2267-01-08 00:00:00,11,608774,75222,6524,39,3451,0.1235630956644009,0.0107166206178319,0.0059779276517473,0.0005184653425859,88.48717948717949,0.0056687703482737,-0.1237056338584761,-0.5419527691888736,-0.4182471353303975,Spike Artist
CAMP208973,Instagram,Tech,Product Launch,2320-05-12 00:00:00,2320-06-09 00:00:00,28,625559,89322,10273,139,280,0.1427874908681675,0.0164221120629708,0.0135306142314805,0.0015561675734981,2.014388489208633,0.0004475996668579,-0.1127044037075535,-0.169997888928891,-0.0572934852213374,Spike Artist
CAMP219350,TikTok,Food,Seasonal Sale,2348-10-09 00:00:00,2348-10-24 00:00:00,15,347908,43806,3186,172,2824,0.1259125975832691,0.0091575933867574,0.0539861895794099,0.0039264027758754,16.41860465116279,0.0081170884256757,-0.122361122830923,0.1932253810641661,0.3155865038950891,Spike Artist
CAMP163013,YouTube,Beauty,Giveaway,2194-07-11 00:00:00,2194-08-05 00:00:00,25,638162,92227,3794,203,1492,0.1445197300998806,0.005945198867999,0.0535055350553505,0.0022010907868628,7.349753694581281,0.0023379643413427,-0.1117131235001637,0.0405596547166895,0.1522727782168532,Spike Artist
CAMP234364,TikTok,Beauty,Seasonal Sale,2389-11-17 00:00:00,2389-11-22 00:00:00,5,260156,28155,12959,352,2987,0.1082235274220083,0.0498124202401635,0.0271625897059958,0.0125022198543775,8.485795454545455,0.0114815725949045,-0.1324837576361895,1.52744794313329,1.6599317007694794,Quiet Converter
CAMP235802,TikTok,Fashion,Giveaway,2393-10-25 00:00:00,2393-11-04 00:00:00,10,926704,41728,15073,1279,1824,0.0450284017334553,0.0162651720506224,0.0848537119352484,0.0306508819018404,1.4261141516810008,0.0019682660266924,-0.1686473984034183,1.1206961032747018,1.28934350167812,Behavior-Positive
CAMP122663,YouTube,Fitness,Event Promotion,2084-01-19 00:00:00,2084-01-22 00:00:00,3,237807,74105,1910,101,174,0.3116182450474544,0.0080317232041108,0.0528795811518324,0.0013629309763173,1.7227722772277227,0.0007316857788038,-0.0160903899196834,0.1156832958348905,0.131773685754574,Spike Artist
CAMP243871,Instagram,Beauty,Event Promotion,2415-11-28 00:00:00,2415-12-24 00:00:00,26,668208,18272,9382,392,4034,0.0273447788712496,0.014040538275507,0.0417821360051161,0.0214535901926444,10.290816326530612,0.0060370423580681,-0.1787669159719671,0.2792553514499157,0.4580222674218828,Spike Artist
CAMP127696,Instagram,Fashion,Brand Awareness,2097-10-30 00:00:00,2097-11-07 00:00:00,8,508797,55280,3389,55,2472,0.1086484393579364,0.0066608097138937,0.0162289760991442,0.0009949348769898,44.94545454545455,0.004858519212967,-0.1322406002337603,-0.5450400105416064,-0.412799410307846,Spike Artist
CAMP175384,Instagram,Fashion,Brand Awareness,2228-05-25 00:00:00,2228-06-23 00:00:00,29,855101,92685,14738,438,1146,0.1083907047237694,0.017235390907039,0.0297190934997964,0.0047256837675999,2.616438356164384,0.0013401925620482,-0.1323880898165681,0.144011810181046,0.2763998999976141,Spike Artist
CAMP219377,Instagram,Food,Event Promotion,2348-11-05 00:00:00,2348-11-17 00:00:00,12,744780,23633,4568,124,2142,0.0317315180321705,0.0061333548161873,0.0271453590192644,0.0052469005204586,17.274193548387096,0.0028760170788689,-0.1762565885151168,-0.3698769779831812,-0.1936203894680644,Ghost Amplifier
CAMP207400,Instagram,Fitness,Product Launch,2316-01-21 00:00:00,2316-01-30 00:00:00,9,145142,81972,3135,140,1719,0.5647710517975499,0.0215995370051397,0.0446570972886762,0.0017079002586248,12.278571428571428,0.0118435738793733,0.1287772254664259,0.561775374015595,0.4329981485491689,Full-Funnel Creator
CAMP217790,YouTube,Fitness,Giveaway,2344-07-02 00:00:00,2344-07-04 00:00:00,2,947846,73859,4031,100,4491,0.0779229959297185,0.0042528005604285,0.0248077400148846,0.0013539311390622,44.91,0.0047381114653646,-0.1498233471061691,-0.5056934006211198,-0.3558700535149506,Spike Artist
CAMP165971,Instagram,Tech,Giveaway,2202-08-17 00:00:00,2202-08-28 00:00:00,11,410321,99206,4267,72,3670,0.2417765603027873,0.0103991752798418,0.0168736817436137,0.0007257625546841,50.97222222222222,0.0089442168448604,-0.0560575483067375,-0.3760503604069646,-0.3199928121002272,Spike Artist
CAMP249328,TikTok,Fitness,Brand Awareness,2430-11-06 00:00:00,2430-11-24 00:00:00,18,313824,12930,7715,75,4418,0.0412014377485469,0.0245838431732436,0.0097213220998055,0.0058004640371229,58.906666666666666,0.01407795452228,-0.1708373924776673,0.1348338852297631,0.3056712777074304,Spike Artist
CAMP155428,Instagram,Beauty,Product Launch,2173-10-04 00:00:00,2173-10-24 00:00:00,20,743727,5455,12224,284,1355,0.0073346806018875,0.0164361385293259,0.0232329842931937,0.0520623281393217,4.77112676056338,0.0018219050807621,-0.1902177675629029,0.2129710431620034,0.4031888107249063,Spike Artist
CAMP222210,TikTok,Tech,Giveaway,2356-08-08 00:00:00,2356-08-19 00:00:00,11,79266,86045,94,2,1134,1.0855221658718746,0.0011858804531577,0.0212765957446808,2.324365157766285e-05,567.0,0.0143062599349027,0.4267789465379179,-0.7003882186770266,-1.1271671652149444,Platform Native
CAMP216877,Instagram,Fashion,Seasonal Sale,2342-01-01 00:00:00,2342-01-18 00:00:00,17,815657,77808,13864,388,4533,0.0953930389857501,0.0169973407939857,0.0279861511829197,0.0049866337651655,11.68298969072165,0.0055574831087086,-0.1398260513593425,0.1066057708053237,0.2464318221646663,Spike Artist
CAMP221117,YouTube,Food,Seasonal Sale,2353-08-11 00:00:00,2353-09-04 00:00:00,24,277287,60458,2470,125,1289,0.2180340225109724,0.0089077381918373,0.0506072874493927,0.0020675510271593,10.312,0.0046486131697483,-0.0696443020041207,0.1189686144755226,0.1886129164796434,Spike Artist
CAMP232218,YouTube,Travel,Giveaway,2384-01-02 00:00:00,2384-01-15 00:00:00,13,733176,45212,6214,304,4433,0.0616659574235926,0.0084754547339247,0.0489217895075635,0.0067238786162965,14.582236842105264,0.0060462972055822,-0.1591264965827914,0.0934873596562875,0.2526138562390789,Spike Artist
CAMP209125,Instagram,Fitness,Event Promotion,2320-10-11 00:00:00,2320-10-16 00:00:00,5,771667,79380,1282,31,1606,0.1028682061044466,0.0016613383752318,0.0241809672386895,0.0003905265810027,51.80645161290322,0.0020812086042295,-0.1355483597587622,-0.6308718001176352,-0.495323440358873,Spike Artist
CAMP232846,Instagram,Fitness,Seasonal Sale,2385-09-21 00:00:00,2385-10-04 00:00:00,13,640701,30627,11648,441,1566,0.0478023290115045,0.0181800871233227,0.0378605769230769,0.0143990596532471,3.5510204081632653,0.0024441978395538,-0.1670600084187511,0.3605395139187567,0.527599522337508,Spike Artist
